customer_type,customer_idx,param,created_at
user,4900,9791138585408,2022-07-13 20:36:18
user,4900,9791140405961,2022-07-13 20:36:52
user,4900,9791191145649,2022-07-13 20:37:53
user,4900,9791140404285,2022-07-13 20:38:38
user,4900,9791129364623,2022-07-13 20:38:46
user,4900,9791196824259,2022-07-13 21:25:55
user,4900,9791197852169,2022-07-13 21:27:00
user,4900,9791191145571,2022-07-13 21:27:37
user,4900,9791191145588,2022-07-13 21:28:14
user,4900,9791192186214,2022-07-13 21:28:46
user,4900,9791134895495,2022-07-13 21:29:01
user,4900,9791138585231,2022-07-13 21:29:42
user,4900,9791192186207,2022-07-13 21:29:53
user,4900,9791167770172,2022-07-13 21:31:58
user,4900,9791138502207,2022-07-13 21:32:14
user,4900,9791136747341,2022-07-13 21:32:42
user,4900,9791164794980,2022-07-13 21:32:55
user,4900,2909101324402,2022-07-13 21:33:05
user,4900,9791134887032,2022-07-13 21:33:14
user,4900,9791163987642,2022-07-13 21:34:17
user,4900,9791167770035,2022-07-13 21:34:17
user,4900,9791197852176,2022-07-13 21:36:17
user,5205,9788927731887,2022-07-13 22:41:45
user,5205,9788927731894,2022-07-13 22:41:57
user,4496,9788953934290,2022-07-14 00:43:26
user,5209,9791196496227,2022-07-14 07:30:44
user,3589,9791135488399,2022-07-14 07:49:40
user,5210,9791158901486,2022-07-14 11:52:07
user,5210,9788973009329,2022-07-14 11:52:18
user,5210,9788973009091,2022-07-14 11:52:25
user,4404,9788953934313,2022-07-14 19:00:27
user,4404,9788953934313,2022-07-14 19:00:46
user,4404,9788953934313,2022-07-14 19:02:21
user,4404,9788953934436,2022-07-14 19:02:25
user,5211,9791138327008,2022-07-15 13:01:13
user,5211,9791138327008,2022-07-15 13:01:26
user,4818,9791185872339,2022-07-15 16:52:35
user,4535,9788953934313,2022-07-15 23:07:22
user,4535,9788953934436,2022-07-15 23:07:34
user,5212,9791157325634,2022-07-16 01:26:24
user,5212,9791167791207,2022-07-16 01:27:20
user,5212,9788936438678,2022-07-16 01:28:33
user,5212,9791167791191,2022-07-16 01:29:04
user,5212,9791167791184,2022-07-16 01:29:12
user,5212,9791136824271,2022-07-16 01:29:15
user,5212,9788974565442,2022-07-16 01:29:19
user,5212,9791160408423,2022-07-16 01:29:20
user,5212,9788967996888,2022-07-16 01:29:26
user,5212,9791168550506,2022-07-16 01:29:27
user,5212,9791160405101,2022-07-16 01:29:56
user,5212,9791164844401,2022-07-16 01:30:20
user,5212,9791168550469,2022-07-16 01:30:23
user,5212,9791191459296,2022-07-16 01:30:39
user,5212,9791166686849,2022-07-16 01:30:56
user,5212,9791197806636,2022-07-16 01:31:01
user,5212,9791139205299,2022-07-16 01:31:13
user,5212,9791168363793,2022-07-16 01:31:19
user,5212,9791167911728,2022-07-16 01:31:52
user,5212,9791167911896,2022-07-16 01:40:36
user,5213,9788950950439,2022-07-16 21:40:13
user,5214,9791155814987,2022-07-16 23:05:40
user,5214,9791191040227,2022-07-16 23:08:41
user,5214,9791156759683,2022-07-16 23:12:01
user,5214,9788994947297,2022-07-16 23:14:46
user,5214,9788977469846,2022-07-16 23:15:26
user,5214,9791190136587,2022-07-16 23:23:16
user,5214,9791190136587,2022-07-16 23:35:50
user,5214,9791190626248,2022-07-17 00:43:59
user,5214,9791190136792,2022-07-17 00:46:15
user,5214,9791190136587,2022-07-17 00:46:22
user,5218,9788952242648,2022-07-18 17:52:18
user,5222,9791187324928,2022-07-19 09:34:07
user,5222,9791187324928,2022-07-19 09:37:38
user,5222,9791187324928,2022-07-19 09:40:24
user,4512,9788953934290,2022-07-19 16:12:51
user,4512,9788953934412,2022-07-19 16:13:10
user,5227,9791187333098,2022-07-20 01:07:15
user,5227,9791187333098,2022-07-20 01:13:34
user,5229,9788972590637,2022-07-20 08:24:37
user,5229,9791190299633,2022-07-20 13:22:23
user,4900,9791140401758,2022-07-20 16:04:03
user,4900,9791140401758,2022-07-20 16:04:20
user,4900,9791140401758,2022-07-20 16:04:52
user,5232,9791191369137,2022-07-20 16:46:16
user,5232,9791161571188,2022-07-20 16:47:19
user,5232,9791191369137,2022-07-20 16:49:50
user,4928,9788949100470,2022-07-20 20:28:51
user,4928,9791185564227,2022-07-20 20:30:57
user,3673,9791157688012,2022-07-20 20:38:10
user,3673,9791157688012,2022-07-20 20:38:26
user,3673,9791157688012,2022-07-20 20:38:39
user,3981,9791134810733,2022-07-21 03:02:45
user,3981,9791134862787,2022-07-21 03:02:52
user,3981,9791134862794,2022-07-21 03:02:59
user,3981,9791134864323,2022-07-21 03:03:08
user,3981,9791134864330,2022-07-21 03:03:17
user,3981,9791134868116,2022-07-21 03:03:27
user,3981,9791134868123,2022-07-21 03:03:36
user,5019,9791166471797,2022-07-21 22:04:53
user,5019,9791138310734,2022-07-21 22:05:17
user,5019,9791125442950,2022-07-21 22:05:37
user,5019,9788955185997,2022-07-21 22:06:17
user,5238,9781635190151,2022-07-22 05:16:37
user,5241,9791167770134,2022-07-22 15:28:46
user,5241,9791191841176,2022-07-22 15:29:00
user,5246,9791165041595,2022-07-23 11:39:38
user,5250,9788974256395,2022-07-24 10:13:35
user,5251,9791190906142,2022-07-24 13:44:03
user,5251,9791190052719,2022-07-24 13:44:35
user,5251,9791190052931,2022-07-24 13:44:37
user,4462,9791190996099,2022-07-24 19:42:57
user,5252,9791162204177,2022-07-25 02:19:40
user,5253,9791185193649,2022-07-25 03:59:16
user,5253,9791185193861,2022-07-25 03:59:48
user,5253,9791185193861,2022-07-25 04:00:11
user,5253,9791185193861,2022-07-25 04:02:38
user,5253,9791163984634,2022-07-25 04:04:37
user,5253,9791136281968,2022-07-25 04:05:14
user,5255,9788983799548,2022-07-25 05:12:08
user,5257,9788970129396,2022-07-25 07:19:58
user,5257,9788970129396,2022-07-25 07:20:10
user,4609,9788953934290,2022-07-25 11:17:35
user,4515,9788953934412,2022-07-25 14:51:29
user,5263,9788927732563,2022-07-26 00:17:32
user,3488,2909101217802,2022-07-26 00:41:12
user,5264,9788953934412,2022-07-26 02:35:10
company,46,9791189150297,2022-07-26 06:15:34
company,46,9791190535090,2022-07-26 06:18:33
user,5240,9791196577094,2022-07-26 08:08:21
user,5267,9788926360668,2022-07-26 19:34:57
user,5267,9788926360712,2022-07-26 19:35:10
user,5267,9788926360361,2022-07-26 19:38:13
user,5267,9788926364178,2022-07-26 19:38:17
user,5267,9788926354087,2022-07-26 19:38:20
user,5267,9791136721457,2022-07-26 19:38:25
user,5267,9788926360361,2022-07-26 19:39:59
user,5267,9788926364178,2022-07-26 19:40:03
user,5267,9788926354087,2022-07-26 19:40:05
user,5267,9788926364178,2022-07-26 19:40:31
user,5267,9788926364178,2022-07-26 19:40:35
user,5267,9788926364178,2022-07-26 19:40:50
user,5267,9788926354087,2022-07-26 19:41:08
user,5267,9791136721457,2022-07-26 19:41:14
user,5267,9788926360361,2022-07-26 19:41:54
user,5267,9788926363621,2022-07-26 19:46:57
user,5267,9788926363829,2022-07-26 19:47:13
user,5267,9788926364154,2022-07-26 19:47:20
user,5267,9788926398814,2022-07-26 19:47:27
user,5267,9788926379509,2022-07-26 19:47:45
user,5267,9791163111740,2022-07-26 19:47:58
user,5267,9791163119913,2022-07-26 19:48:08
user,5267,9791163119944,2022-07-26 19:48:19
user,5271,9788936456788,2022-07-27 02:19:21
user,5271,9791162202913,2022-07-27 02:21:56
user,5271,9788936434120,2022-07-27 02:23:40
user,5272,9781635190151,2022-07-27 02:24:34
user,5271,9788995501474,2022-07-27 02:26:13
user,5271,9791197377150,2022-07-27 02:28:08
user,5271,9791197768415,2022-07-27 02:29:24
user,5271,9791197377143,2022-07-27 02:30:24
user,5271,9791197023019,2022-07-27 02:32:10
user,5271,9791191043754,2022-07-27 02:33:54
user,5271,9791161571188,2022-07-27 02:34:12
user,5271,9788925578484,2022-07-27 02:38:44
user,5271,9791192105789,2022-07-27 02:39:13
user,5271,9791167820778,2022-07-27 02:39:28
user,5271,9791159257711,2022-07-27 02:39:45
user,5271,9791188762606,2022-07-27 02:39:51
user,5271,9791192105789,2022-07-27 02:40:03
user,5271,9791188762606,2022-07-27 02:40:05
user,5271,9791159257728,2022-07-27 02:40:37
user,5271,9791191432695,2022-07-27 02:41:03
user,5271,9791161571379,2022-07-27 02:46:52
user,5271,9791161571331,2022-07-27 02:47:09
user,5271,9791161571317,2022-07-27 02:47:12
user,5271,9791166686863,2022-07-27 02:48:30
user,5271,9791159257711,2022-07-27 02:50:11
user,5271,9791138412490,2022-07-27 02:53:21
user,5271,9788954687782,2022-07-27 02:53:31
user,5271,9791168013919,2022-07-27 02:56:56
user,5271,9791167791344,2022-07-27 02:58:49
user,5271,9788927812852,2022-07-27 02:58:59
user,5271,9788954677202,2022-07-27 03:02:09
user,5271,9791168013919,2022-07-27 03:03:12
user,5271,9788954682374,2022-07-27 03:03:39
user,5271,9791196249397,2022-07-27 03:11:25
user,5271,9788901244525,2022-07-27 03:14:37
user,5271,9791190630269,2022-07-27 03:14:45
user,5271,9788953134638,2022-07-27 03:19:36
user,5271,9791190630269,2022-07-27 03:21:54
user,5271,9791136281951,2022-07-27 03:22:14
user,5273,9788953934283,2022-07-27 11:29:35
user,5273,9788953934405,2022-07-27 11:29:53
user,5273,9788953934283,2022-07-27 11:30:46
user,5273,9788953934405,2022-07-27 11:30:53
user,5274,9788953934283,2022-07-27 11:31:52
user,5279,9788973006380,2022-07-27 22:34:50
user,5240,9791133446735,2022-07-27 23:38:18
user,2084,9791195522057,2022-07-28 06:48:28
user,2084,9791195522057,2022-07-28 06:50:33
user,2084,9791195522057,2022-07-28 06:51:51
user,2084,9791195522040,2022-07-28 06:51:57
user,2084,9791195522057,2022-07-28 06:52:23
user,2084,9791195522040,2022-07-28 06:52:36
user,2084,9788948311464,2022-07-28 06:55:47
user,2084,9788948311471,2022-07-28 06:58:01
user,2084,9791157800360,2022-07-28 06:58:44
user,2084,9788948309171,2022-07-28 07:03:04
user,2084,9791157800360,2022-07-28 07:04:17
user,2084,9788966852574,2022-07-28 07:06:37
user,2084,9791157800360,2022-07-28 07:09:56
user,2084,9788966852574,2022-07-28 07:10:02
user,2084,9791195522057,2022-07-28 07:13:19
user,2084,9791195522057,2022-07-28 07:13:43
user,2084,9791195522033,2022-07-28 07:14:24
user,2084,9791195522040,2022-07-28 07:14:34
user,2084,9788948309171,2022-07-28 07:14:49
user,2084,9788966852574,2022-07-28 07:15:39
user,2084,9791157800360,2022-07-28 07:25:29
user,2084,9791157800360,2022-07-28 07:34:00
user,2084,9791195522057,2022-07-28 07:36:47
user,2084,9791195522040,2022-07-28 07:36:59
user,2084,9791195522033,2022-07-28 07:37:05
user,2084,9791195522057,2022-07-28 07:40:24
user,5238,9781635190151,2022-07-29 04:51:19
user,5289,9788953934290,2022-07-29 10:19:10
user,5289,9788953934290,2022-07-29 10:37:59
user,5031,9788925578170,2022-07-29 14:17:27
user,1603,9788973008858,2022-07-29 17:51:27
user,1603,9788973008889,2022-07-29 17:51:45
user,1603,9788973009237,2022-07-29 17:52:08
user,4692,9788965746829,2022-07-29 22:14:27
user,4692,9788965746836,2022-07-29 22:15:16
user,4692,9788965744870,2022-07-29 22:15:51
user,4692,9788965740032,2022-07-29 22:19:49
user,4692,9788965740032,2022-07-29 22:20:39
user,5253,9791185193649,2022-07-29 22:56:20
user,5253,9791185193861,2022-07-29 22:56:30
user,5253,9791165096755,2022-07-29 22:57:12
user,5253,9791165096762,2022-07-29 22:57:23
user,5253,9791165098476,2022-07-29 22:57:31
user,5253,9791165098476,2022-07-29 22:57:43
user,5253,9791165098476,2022-07-29 22:58:41
user,5294,9781635190151,2022-07-29 23:52:07
user,5294,9781635190151,2022-07-29 23:52:17
user,5283,9788927732914,2022-07-30 01:48:00
user,5283,9791161571188,2022-07-30 01:48:13
user,5283,9788975994845,2022-07-30 01:50:13
user,5283,9788964548288,2022-07-30 01:50:23
user,5283,9788964792674,2022-07-30 01:50:32
company,46,9791185358109,2022-07-30 03:50:18
user,361,9781635190199,2022-07-30 15:42:07
user,5295,9788932811307,2022-07-30 19:34:52
user,5295,9788953122147,2022-07-30 19:35:56
user,5295,9788960923041,2022-07-30 19:38:50
user,5295,9788904165315,2022-07-30 19:39:34
user,5295,9788932815329,2022-07-30 19:40:12
user,5295,9788960920019,2022-07-30 19:40:42
user,5295,9788932816425,2022-07-30 19:41:11
user,5295,9788960304413,2022-07-30 19:41:36
user,5295,9788994905303,2022-07-30 19:42:05
user,5295,9788904141180,2022-07-30 19:42:43
user,5295,9788957311301,2022-07-30 19:46:18
user,5295,9788957311257,2022-07-30 19:47:24
user,5295,9788957311301,2022-07-30 19:48:20
user,5295,9788957311257,2022-07-30 19:48:36
user,5295,9788938815903,2022-07-30 19:49:16
user,5295,9788932811529,2022-07-30 19:50:00
user,5295,9788938812278,2022-07-30 19:50:24
user,5295,9788932540207,2022-07-30 19:50:49
user,5295,9788957317846,2022-07-30 19:55:27
user,5295,9791134928025,2022-07-30 20:19:58
user,5295,9788960920019,2022-07-31 02:16:01
user,5295,9788932816425,2022-07-31 02:16:31
user,5295,9788960304413,2022-07-31 02:16:55
user,5295,9788994905303,2022-07-31 02:17:14
user,5295,9788904141180,2022-07-31 02:17:44
user,5295,9788957311301,2022-07-31 02:20:23
user,5295,9788957311257,2022-07-31 02:20:49
user,5295,9788957317846,2022-07-31 02:21:12
user,5295,9788938815903,2022-07-31 02:21:28
user,5295,9788932811529,2022-07-31 02:21:57
user,5295,9788938812278,2022-07-31 02:22:19
user,5295,9788932540207,2022-07-31 02:22:40
user,5298,9788996885177,2022-07-31 10:25:25
user,5298,9791162790120,2022-07-31 10:26:15
user,5298,9791167790248,2022-07-31 10:26:49
user,5298,9788937473340,2022-07-31 10:27:31
user,5298,9791161571317,2022-07-31 10:28:07
user,5298,9788936438777,2022-07-31 10:28:16
user,5298,9788936438739,2022-07-31 10:28:47
user,5285,9788990700506,2022-07-31 11:03:43
user,5285,9788990700483,2022-07-31 11:04:48
user,5285,9788990700506,2022-07-31 11:36:33
user,5285,9788990700506,2022-07-31 11:39:30
user,5300,9791197549373,2022-07-31 12:34:55
user,5300,9791187875123,2022-07-31 12:47:04
user,5300,9791130635378,2022-07-31 12:51:46
user,5300,9791130630557,2022-07-31 12:52:38
user,5301,9788973008766,2022-07-31 18:20:17
user,5305,9791191841206,2022-08-01 05:02:43
user,5305,9791169183963,2022-08-01 05:03:02
user,5305,9791169183871,2022-08-01 05:03:11
user,5305,9791138433365,2022-08-01 05:05:00
user,5305,9791169184038,2022-08-01 05:05:45
user,5305,9791167770370,2022-08-01 05:06:58
user,5306,9791130818986,2022-08-01 06:37:45
user,5306,9791130818986,2022-08-01 06:37:56
user,5306,9788972754176,2022-08-01 06:38:40
user,5306,9788972754176,2022-08-01 06:38:47
user,5306,9791130818986,2022-08-01 06:39:08
user,5306,9791130818986,2022-08-01 06:39:14
user,5306,9791130818986,2022-08-01 06:39:25
user,5306,9791130818986,2022-08-01 06:39:43
user,5306,9788972754176,2022-08-01 06:40:00
user,5306,9788972754176,2022-08-01 06:40:43
user,5306,9791130818986,2022-08-01 06:42:47
user,5306,9788936433345,2022-08-01 06:45:52
user,5306,9788936433345,2022-08-01 06:46:33
user,5306,9788936433345,2022-08-01 06:47:56
user,5306,9788936470609,2022-08-01 06:48:53
user,5306,9791159730726,2022-08-01 06:52:06
user,5306,9788930006026,2022-08-01 06:52:44
user,5306,9788989988472,2022-08-01 06:53:29
user,5306,9791191797169,2022-08-01 06:54:31
user,5306,9791191797992,2022-08-01 06:54:52
user,5306,9788954681476,2022-08-01 06:57:32
user,5306,9788937486098,2022-08-01 06:58:15
user,5306,9791164840175,2022-08-01 07:01:30
user,5306,9791155427309,2022-08-01 07:02:20
user,5306,9788972754176,2022-08-01 07:31:54
user,5306,9788937486098,2022-08-01 07:32:05
user,5230,9788936433734,2022-08-01 09:20:00
user,5307,9788926015636,2022-08-01 10:53:21
user,5308,9791163986829,2022-08-01 12:14:11
user,5308,9791163987376,2022-08-01 12:14:45
user,5308,9791163987376,2022-08-01 12:14:52
user,5308,9791163986829,2022-08-01 12:15:00
user,5308,9791127507732,2022-08-01 12:15:12
user,5308,9791169183796,2022-08-01 12:15:46
user,5308,9791127506766,2022-08-01 12:16:36
user,5308,9791127506773,2022-08-01 12:16:37
user,5308,9791127506780,2022-08-01 12:16:39
user,5308,9791127506797,2022-08-01 12:16:39
user,5308,9791127506773,2022-08-01 12:17:40
user,5308,9791127506766,2022-08-01 12:17:47
user,5308,9791163986188,2022-08-01 12:26:12
user,5308,9791163986188,2022-08-01 12:26:41
user,5311,9788962971699,2022-08-01 20:13:49
user,5311,9788968505508,2022-08-01 20:14:19
user,5311,9788968505508,2022-08-01 20:20:04
user,5311,9788962971699,2022-08-01 20:27:31
user,5311,9788968505508,2022-08-01 20:28:31
user,5311,9788962971699,2022-08-01 21:39:23
user,5311,9788968505508,2022-08-02 00:44:15
user,5315,9791190996099,2022-08-02 08:05:25
user,5315,9791196577094,2022-08-02 08:06:44
user,5280,9788953934283,2022-08-02 12:12:23
user,5280,9788953934405,2022-08-02 12:12:36
user,5280,9788953934283,2022-08-02 13:04:42
user,5316,9791190996099,2022-08-02 13:51:01
user,5316,9791196577094,2022-08-02 13:51:28
user,5316,9791158485870,2022-08-02 13:53:28
user,5316,9791158485184,2022-08-02 13:53:36
user,5316,9791158485870,2022-08-02 14:07:24
user,5318,9788952117892,2022-08-02 23:08:21
user,5318,9788952117908,2022-08-02 23:08:30
company,46,9791195438105,2022-08-03 02:46:52
user,1603,9788973008889,2022-08-03 18:07:21
user,1603,9788973009237,2022-08-03 18:07:38
user,5322,9791186701539,2022-08-03 18:43:59
user,5322,9788992491464,2022-08-03 18:49:09
user,5322,9788992491501,2022-08-03 18:50:19
user,5322,9788992491464,2022-08-03 18:51:16
user,5322,9788992491464,2022-08-03 18:55:54
user,5322,9788992491464,2022-08-03 18:57:02
user,5322,9788992491501,2022-08-03 18:57:31
user,5322,9788992491747,2022-08-03 19:00:58
user,5322,9788950982249,2022-08-03 19:27:00
user,5322,9788950981525,2022-08-03 19:29:08
user,5322,9788950983567,2022-08-03 19:29:43
user,5326,9788952117908,2022-08-04 14:30:05
user,2248,9788952129185,2022-08-04 21:44:37
user,2248,9788952129222,2022-08-04 21:47:24
user,2248,9788952129246,2022-08-04 21:49:17
user,5330,9788953934283,2022-08-05 05:09:30
user,5330,9788953934405,2022-08-05 05:09:31
user,5324,9791167770455,2022-08-05 05:16:30
user,5324,9791159351075,2022-08-05 05:17:51
user,5324,9791167791115,2022-08-05 05:23:19
user,2092,9781635190199,2022-08-05 12:39:45
user,2092,9781635190199,2022-08-05 12:42:37
user,5335,9788952117892,2022-08-05 21:37:12
user,2092,9781635190199,2022-08-06 02:49:53
user,5011,9791196577094,2022-08-06 02:53:23
user,2092,9781635190199,2022-08-06 02:54:23
user,1609,9791186519530,2022-08-06 03:59:16
user,1609,9791186519530,2022-08-06 03:59:22
user,1609,9791186519530,2022-08-06 03:59:26
user,1609,9791186519530,2022-08-06 03:59:38
user,1609,9791186519523,2022-08-06 04:00:41
user,1609,9791156162261,2022-08-06 04:02:50
user,1609,9791197561801,2022-08-06 04:08:22
user,1609,9788998591809,2022-08-06 04:13:11
user,1609,9791195271511,2022-08-06 04:14:57
user,1609,9791186519523,2022-08-06 04:18:26
user,1609,9791186519523,2022-08-06 04:18:56
user,5336,9791185872353,2022-08-06 10:13:42
user,5337,9791161571188,2022-08-06 14:01:42
user,5337,9788954648523,2022-08-06 14:08:07
user,5337,9791157062645,2022-08-06 14:08:51
user,5337,9791197377143,2022-08-06 14:09:34
user,5337,9791191043754,2022-08-06 14:11:23
user,5337,9791130623511,2022-08-06 14:20:41
user,5337,9791130623504,2022-08-06 14:24:56
user,5337,9791130623504,2022-08-06 14:31:42
user,5340,9791164302918,2022-08-06 19:34:26
user,5340,9791164302918,2022-08-06 19:34:37
user,5342,9791196394509,2022-08-06 21:10:15
user,5344,9791196577094,2022-08-07 00:11:35
user,5344,9791196577094,2022-08-07 00:12:13
user,5338,9788954603515,2022-08-07 10:13:32
user,5338,9788954603515,2022-08-07 10:17:49
user,5338,9791168340510,2022-08-07 10:18:44
user,5338,9791168340510,2022-08-07 10:19:28
user,5345,2909101397602,2022-08-07 11:26:37
user,5345,2909101397602,2022-08-07 11:34:19
user,1351,9791188568291,2022-08-07 15:42:17
user,1351,2909101359702,2022-08-07 15:42:23
user,1351,2909101359702,2022-08-07 16:28:15
user,1351,9791188568291,2022-08-07 16:40:31
user,1351,9791197021688,2022-08-07 16:40:51
user,1351,9791197021688,2022-08-07 16:46:29
user,1351,9788936459574,2022-08-08 02:16:30
user,1351,9788936459574,2022-08-08 02:16:45
user,1351,9788936459574,2022-08-08 04:33:12
user,1351,9788936459574,2022-08-08 06:09:06
user,5348,9791138308687,2022-08-08 09:13:14
user,5348,9791138308687,2022-08-08 09:35:55
user,5348,9791138308687,2022-08-08 09:37:44
user,5348,9788953934351,2022-08-08 09:38:28
user,4802,9791185872339,2022-08-08 13:42:09
user,1351,9791197021688,2022-08-08 15:46:21
user,1351,9791138313667,2022-08-08 15:47:52
user,1351,9788927812852,2022-08-08 15:49:42
user,1351,9791161571188,2022-08-08 15:50:30
user,1351,9791165344252,2022-08-08 15:53:30
user,1351,9791190786959,2022-08-08 15:55:15
user,1351,9791162207383,2022-08-08 15:55:49
user,1351,9791162201640,2022-08-08 15:56:28
user,1351,9791190786959,2022-08-08 15:57:21
user,1351,9791162201640,2022-08-08 15:58:42
user,1351,9788960863323,2022-08-08 15:58:50
user,1351,9788960863323,2022-08-08 15:59:21
user,1351,9788937455889,2022-08-08 16:03:00
user,1351,9788932038704,2022-08-08 16:06:39
user,1351,9791186453865,2022-08-08 16:10:47
user,1351,9791158486044,2022-08-08 16:11:12
user,1351,9791162446942,2022-08-08 16:11:32
user,1351,9791162446942,2022-08-08 16:11:50
user,1351,9791186453919,2022-08-08 16:11:59
user,1351,9791196942052,2022-08-08 16:12:09
user,1351,9791138313667,2022-08-08 16:13:39
user,1351,9791186453445,2022-08-08 16:14:51
user,1351,8809529012547,2022-08-08 16:16:34
user,1351,8809529012561,2022-08-08 16:16:53
user,1351,8809529012554,2022-08-08 16:17:04
user,1351,9791190786577,2022-08-08 16:17:46
user,1351,9791162201640,2022-08-08 16:18:00
user,1351,9788960863323,2022-08-08 16:18:09
user,1351,9788960863323,2022-08-08 16:18:16
user,1351,9781635190250,2022-08-08 16:19:02
user,1351,9791197377143,2022-08-08 16:20:55
user,1351,9788936457068,2022-08-08 16:27:27
user,1351,9788936459574,2022-08-08 16:27:54
user,4842,9791169180948,2022-08-09 05:21:34
user,5353,9791191842241,2022-08-09 10:02:17
user,5353,9791191043754,2022-08-09 10:03:32
user,5353,9791197844119,2022-08-09 10:04:42
user,5353,9791191043754,2022-08-09 10:05:23
user,5353,9791197844119,2022-08-09 10:06:34
user,5355,9791197023019,2022-08-09 11:01:42
user,5355,9791191718034,2022-08-09 11:02:19
user,5357,9791138308700,2022-08-09 13:27:02
user,5357,9791138308694,2022-08-09 13:27:10
user,5360,9781635190151,2022-08-09 14:58:49
user,5359,9788936456788,2022-08-09 15:02:16
user,5361,9781635190151,2022-08-09 15:34:32
user,5362,9791136401243,2022-08-09 19:12:52
user,5362,9791136401236,2022-08-09 19:13:09
user,5362,9791136401236,2022-08-09 19:13:28
user,5362,9791136401250,2022-08-09 19:13:34
user,5362,9791136401267,2022-08-09 19:14:02
user,5362,9791136401274,2022-08-09 19:14:28
user,5362,9791136401250,2022-08-09 19:14:49
user,5362,9791136401267,2022-08-09 19:15:15
user,5362,9791136401274,2022-08-09 19:15:47
user,5362,9791167770097,2022-08-09 19:42:37
user,5362,9791167770394,2022-08-09 19:42:37
user,5363,9781635190151,2022-08-10 02:49:31
user,5363,9781635190151,2022-08-10 02:50:20
user,5363,9781635190151,2022-08-10 02:57:03
user,5364,9791196499761,2022-08-10 04:38:08
user,5364,9791196499761,2022-08-10 04:39:07
user,5364,9791160274448,2022-08-10 04:39:21
user,5364,9791160274448,2022-08-10 04:40:11
user,5364,9791158965563,2022-08-10 04:40:32
user,5364,9791190147491,2022-08-10 04:41:17
user,5364,9791190147491,2022-08-10 04:41:24
user,5364,9791168364288,2022-08-10 04:42:10
user,5364,9791192412122,2022-08-10 04:52:36
user,5365,9788954622677,2022-08-10 06:36:31
user,5365,9788954622677,2022-08-10 06:37:04
user,5365,9788954622677,2022-08-10 06:38:58
user,5365,9791161571188,2022-08-10 08:39:08
user,5365,2909100967002,2022-08-10 08:39:27
user,3860,9788983715562,2022-08-10 09:12:02
user,5367,9781635190151,2022-08-10 09:45:51
user,5365,9788954622677,2022-08-10 09:57:50
user,5365,7051821004424,2022-08-10 10:00:26
user,5365,9791192085517,2022-08-10 10:05:19
user,5367,9781635190151,2022-08-10 12:32:33
user,5367,9781635190151,2022-08-10 12:34:08
user,5355,9791197023019,2022-08-10 13:50:56
user,5355,9788952791160,2022-08-10 13:57:05
user,5355,9791191718034,2022-08-10 13:57:36
user,5368,9791186701072,2022-08-10 19:25:32
user,5368,9788956056883,2022-08-10 19:28:45
user,5365,9788954622677,2022-08-10 19:34:01
user,5373,9791196577094,2022-08-11 12:37:31
user,5362,9791136401243,2022-08-12 00:51:34
user,5362,7051783003815,2022-08-12 00:53:19
user,5362,7051885003327,2022-08-12 00:53:20
user,5362,9791130634807,2022-08-12 00:53:38
user,5348,9791138308687,2022-08-12 02:49:15
user,5348,9791138308687,2022-08-12 03:12:46
user,5374,9791196577094,2022-08-12 04:37:54
user,2425,9781635190151,2022-08-12 07:12:20
user,5375,9791190996099,2022-08-12 08:52:48
user,5375,9781635190151,2022-08-12 08:54:27
user,5375,9781635190151,2022-08-12 08:56:38
user,5376,9781635190151,2022-08-12 09:46:06
user,5376,9781635190151,2022-08-12 09:46:50
user,2425,9781635190151,2022-08-12 10:33:36
user,2425,9781635190151,2022-08-12 10:34:33
user,2425,9781635190151,2022-08-12 10:34:58
user,2425,9781635190168,2022-08-12 10:35:38
user,5205,9791196132224,2022-08-12 14:26:52
user,1351,9788936459574,2022-08-12 15:06:00
user,1351,9781635190250,2022-08-12 15:07:46
user,1351,9791196942052,2022-08-12 15:12:16
user,1351,9791186453919,2022-08-12 15:13:02
user,1351,9791162446942,2022-08-12 15:13:12
user,1351,9791158486044,2022-08-12 15:14:28
user,1351,9791158486044,2022-08-12 15:14:39
user,5381,2909101128705,2022-08-12 18:47:51
user,5381,2909101128503,2022-08-12 18:48:58
user,5381,2909101398902,2022-08-12 18:49:07
user,4987,9781635190168,2022-08-13 09:00:45
user,5300,9791155090299,2022-08-13 13:39:13
user,5383,9791191292701,2022-08-13 21:23:52
user,5383,9791191292701,2022-08-13 21:26:34
user,5384,9791186748886,2022-08-14 07:29:38
user,5384,9788956608808,2022-08-14 07:31:30
user,5384,9788936437978,2022-08-14 07:33:26
user,5384,9788936434625,2022-08-14 07:36:36
user,5384,9788936434625,2022-08-14 07:36:43
user,5384,9788936437978,2022-08-14 07:43:14
user,1351,9788905053055,2022-08-14 10:24:56
user,1351,9791186453995,2022-08-14 10:25:59
user,1351,9791197021688,2022-08-14 10:26:20
user,5386,9791125443728,2022-08-14 10:26:45
user,5386,9788934943464,2022-08-14 10:27:58
user,1351,9791191114041,2022-08-14 10:30:08
user,5386,9788934943464,2022-08-14 10:30:10
user,1351,9788936459574,2022-08-14 10:31:58
user,1351,9791197021688,2022-08-14 10:32:17
user,1351,9791186453995,2022-08-14 11:23:04
user,1351,9788905053055,2022-08-14 11:23:23
user,1351,9791197708367,2022-08-14 13:16:24
user,1351,9791125325413,2022-08-14 13:19:55
user,1351,9791125325482,2022-08-14 13:22:08
